date,time,position,datetime,strategy
20240418,845,0,2024-04-18 08:45:00,NQstrategyB
20240418,900,0,2024-04-18 09:00:00,NQstrategyB
20240418,915,0,2024-04-18 09:15:00,TXFstrategyA
20240418,915,0,2024-04-18 09:15:00,NQstrategyB
20240418,930,0,2024-04-18 09:30:00,NQstrategyB
20240418,945,0,2024-04-18 09:45:00,NQstrategyB
20240418,945,0,2024-04-18 09:45:00,TXFstrategyA
20240418,1000,0,2024-04-18 10:00:00,NQstrategyB
20240418,1015,0,2024-04-18 10:15:00,TXFstrategyA
20240418,1015,0,2024-04-18 10:15:00,NQstrategyB
20240418,1030,0,2024-04-18 10:30:00,NQstrategyB
20240418,1045,0,2024-04-18 10:45:00,TXFstrategyA
20240418,1045,0,2024-04-18 10:45:00,NQstrategyB
20240418,1100,0,2024-04-18 11:00:00,NQstrategyB
20240418,1115,0,2024-04-18 11:15:00,TXFstrategyA
20240418,1115,0,2024-04-18 11:15:00,NQstrategyB
20240418,1130,0,2024-04-18 11:30:00,NQstrategyB
20240418,1145,0,2024-04-18 11:45:00,TXFstrategyA
20240418,1145,0,2024-04-18 11:45:00,NQstrategyB
20240418,1200,0,2024-04-18 12:00:00,NQstrategyB
20240418,1215,0,2024-04-18 12:15:00,TXFstrategyA
20240418,1215,0,2024-04-18 12:15:00,NQstrategyB
20240418,1230,0,2024-04-18 12:30:00,NQstrategyB
20240418,1245,0,2024-04-18 12:45:00,TXFstrategyA
20240418,1245,0,2024-04-18 12:45:00,NQstrategyB
20240418,1300,0,2024-04-18 13:00:00,NQstrategyB
20240418,1315,0,2024-04-18 13:15:00,TXFstrategyA
20240418,1315,0,2024-04-18 13:15:00,NQstrategyB
20240418,1330,0,2024-04-18 13:30:00,NQstrategyB
20240418,1345,0,2024-04-18 13:45:00,TXFstrategyA
20240418,1345,0,2024-04-18 13:45:00,NQstrategyB
20240418,1400,0,2024-04-18 14:00:00,NQstrategyB
20240418,1415,0,2024-04-18 14:15:00,NQstrategyB
20240418,1430,0,2024-04-18 14:30:00,NQstrategyB
20240418,1445,0,2024-04-18 14:45:00,NQstrategyB
20240418,1500,0,2024-04-18 15:00:00,NQstrategyB
20240418,1515,0,2024-04-18 15:15:00,NQstrategyB
20240419,845,0,2024-04-19 08:45:00,NQstrategyB
20240419,900,0,2024-04-19 09:00:00,NQstrategyB
20240419,915,0,2024-04-19 09:15:00,TXFstrategyA
20240419,915,0,2024-04-19 09:15:00,NQstrategyB
20240419,930,0,2024-04-19 09:30:00,NQstrategyB
20240419,945,0,2024-04-19 09:45:00,NQstrategyB
20240419,945,0,2024-04-19 09:45:00,TXFstrategyA
20240419,1000,0,2024-04-19 10:00:00,NQstrategyB
20240419,1015,0,2024-04-19 10:15:00,NQstrategyB
20240419,1015,0,2024-04-19 10:15:00,TXFstrategyA
20240419,1030,0,2024-04-19 10:30:00,NQstrategyB
20240419,1045,0,2024-04-19 10:45:00,TXFstrategyA
20240419,1045,0,2024-04-19 10:45:00,NQstrategyB
20240419,1100,0,2024-04-19 11:00:00,NQstrategyB
20240419,1115,0,2024-04-19 11:15:00,TXFstrategyA
20240419,1115,0,2024-04-19 11:15:00,NQstrategyB
20240419,1130,0,2024-04-19 11:30:00,NQstrategyB
20240419,1145,0,2024-04-19 11:45:00,NQstrategyB
20240419,1145,0,2024-04-19 11:45:00,TXFstrategyA
20240419,1200,0,2024-04-19 12:00:00,NQstrategyB
20240419,1215,0,2024-04-19 12:15:00,NQstrategyB
20240419,1215,0,2024-04-19 12:15:00,TXFstrategyA
20240419,1230,0,2024-04-19 12:30:00,NQstrategyB
20240419,1245,0,2024-04-19 12:45:00,TXFstrategyA
20240419,1245,0,2024-04-19 12:45:00,NQstrategyB
20240419,1300,0,2024-04-19 13:00:00,NQstrategyB
20240419,1315,0,2024-04-19 13:15:00,NQstrategyB
20240419,1315,0,2024-04-19 13:15:00,TXFstrategyA
20240419,1330,0,2024-04-19 13:30:00,NQstrategyB
20240419,1345,0,2024-04-19 13:45:00,NQstrategyB
20240419,1345,0,2024-04-19 13:45:00,TXFstrategyA
20240419,1400,0,2024-04-19 14:00:00,NQstrategyB
20240419,1415,0,2024-04-19 14:15:00,NQstrategyB
20240419,1430,0,2024-04-19 14:30:00,NQstrategyB
20240419,1445,0,2024-04-19 14:45:00,NQstrategyB
20240419,1500,0,2024-04-19 15:00:00,NQstrategyB
20240419,1515,0,2024-04-19 15:15:00,NQstrategyB
20240422,845,0,2024-04-22 08:45:00,NQstrategyB
20240422,900,0,2024-04-22 09:00:00,NQstrategyB
20240422,915,0,2024-04-22 09:15:00,TXFstrategyA
20240422,915,0,2024-04-22 09:15:00,NQstrategyB
20240422,930,0,2024-04-22 09:30:00,NQstrategyB
20240422,945,0,2024-04-22 09:45:00,NQstrategyB
20240422,945,0,2024-04-22 09:45:00,TXFstrategyA
20240422,1000,0,2024-04-22 10:00:00,NQstrategyB
20240422,1015,0,2024-04-22 10:15:00,NQstrategyB
20240422,1015,0,2024-04-22 10:15:00,TXFstrategyA
20240422,1030,0,2024-04-22 10:30:00,NQstrategyB
20240422,1045,0,2024-04-22 10:45:00,NQstrategyB
20240422,1045,0,2024-04-22 10:45:00,TXFstrategyA
20240422,1100,0,2024-04-22 11:00:00,NQstrategyB
20240422,1115,0,2024-04-22 11:15:00,TXFstrategyA
20240422,1115,0,2024-04-22 11:15:00,NQstrategyB
20240422,1130,0,2024-04-22 11:30:00,NQstrategyB
20240422,1145,4,2024-04-22 11:45:00,TXFstrategyA
20240422,1145,0,2024-04-22 11:45:00,NQstrategyB
20240422,1200,0,2024-04-22 12:00:00,NQstrategyB
20240422,1215,4,2024-04-22 12:15:00,TXFstrategyA
20240422,1215,0,2024-04-22 12:15:00,NQstrategyB
20240422,1230,0,2024-04-22 12:30:00,NQstrategyB
20240422,1245,4,2024-04-22 12:45:00,TXFstrategyA
20240422,1245,0,2024-04-22 12:45:00,NQstrategyB
20240422,1300,0,2024-04-22 13:00:00,NQstrategyB
20240422,1315,4,2024-04-22 13:15:00,TXFstrategyA
20240422,1315,0,2024-04-22 13:15:00,NQstrategyB
20240422,1330,0,2024-04-22 13:30:00,NQstrategyB
20240422,1345,4,2024-04-22 13:45:00,TXFstrategyA
20240422,1345,0,2024-04-22 13:45:00,NQstrategyB
20240422,1400,0,2024-04-22 14:00:00,NQstrategyB
20240422,1415,0,2024-04-22 14:15:00,NQstrategyB
20240422,1430,0,2024-04-22 14:30:00,NQstrategyB
20240422,1445,0,2024-04-22 14:45:00,NQstrategyB
20240422,1500,0,2024-04-22 15:00:00,NQstrategyB
20240422,1515,0,2024-04-22 15:15:00,NQstrategyB
20240423,845,0,2024-04-23 08:45:00,NQstrategyB
20240423,900,0,2024-04-23 09:00:00,NQstrategyB
20240423,915,0,2024-04-23 09:15:00,NQstrategyB
20240423,915,0,2024-04-23 09:15:00,TXFstrategyA
20240423,930,0,2024-04-23 09:30:00,NQstrategyB
20240423,945,0,2024-04-23 09:45:00,TXFstrategyA
20240423,945,0,2024-04-23 09:45:00,NQstrategyB
20240423,1000,0,2024-04-23 10:00:00,NQstrategyB
20240423,1015,4,2024-04-23 10:15:00,TXFstrategyA
20240423,1015,0,2024-04-23 10:15:00,NQstrategyB
20240423,1030,0,2024-04-23 10:30:00,NQstrategyB
20240423,1045,4,2024-04-23 10:45:00,TXFstrategyA
20240423,1045,0,2024-04-23 10:45:00,NQstrategyB
20240423,1100,0,2024-04-23 11:00:00,NQstrategyB
20240423,1115,4,2024-04-23 11:15:00,TXFstrategyA
20240423,1115,0,2024-04-23 11:15:00,NQstrategyB
20240423,1130,0,2024-04-23 11:30:00,NQstrategyB
20240423,1145,0,2024-04-23 11:45:00,NQstrategyB
20240423,1145,4,2024-04-23 11:45:00,TXFstrategyA
20240423,1200,0,2024-04-23 12:00:00,NQstrategyB
20240423,1215,0,2024-04-23 12:15:00,NQstrategyB
20240423,1215,4,2024-04-23 12:15:00,TXFstrategyA
20240423,1230,0,2024-04-23 12:30:00,NQstrategyB
20240423,1245,4,2024-04-23 12:45:00,TXFstrategyA
20240423,1245,0,2024-04-23 12:45:00,NQstrategyB
20240423,1300,0,2024-04-23 13:00:00,NQstrategyB
20240423,1315,0,2024-04-23 13:15:00,NQstrategyB
20240423,1315,4,2024-04-23 13:15:00,TXFstrategyA
20240423,1330,0,2024-04-23 13:30:00,NQstrategyB
20240423,1345,4,2024-04-23 13:45:00,TXFstrategyA
20240423,1345,0,2024-04-23 13:45:00,NQstrategyB
20240423,1400,0,2024-04-23 14:00:00,NQstrategyB
20240423,1415,0,2024-04-23 14:15:00,NQstrategyB
20240423,1430,0,2024-04-23 14:30:00,NQstrategyB
20240423,1445,0,2024-04-23 14:45:00,NQstrategyB
20240423,1500,0,2024-04-23 15:00:00,NQstrategyB
20240423,1515,0,2024-04-23 15:15:00,NQstrategyB
20240424,845,0,2024-04-24 08:45:00,NQstrategyB
20240424,900,0,2024-04-24 09:00:00,NQstrategyB
20240424,915,0,2024-04-24 09:15:00,NQstrategyB
20240424,915,0,2024-04-24 09:15:00,TXFstrategyA
20240424,930,0,2024-04-24 09:30:00,NQstrategyB
20240424,945,0,2024-04-24 09:45:00,TXFstrategyA
20240424,945,0,2024-04-24 09:45:00,NQstrategyB
20240424,1000,0,2024-04-24 10:00:00,NQstrategyB
20240424,1015,0,2024-04-24 10:15:00,NQstrategyB
20240424,1015,0,2024-04-24 10:15:00,TXFstrategyA
20240424,1030,0,2024-04-24 10:30:00,NQstrategyB
20240424,1045,0,2024-04-24 10:45:00,NQstrategyB
20240424,1045,0,2024-04-24 10:45:00,TXFstrategyA
20240424,1100,0,2024-04-24 11:00:00,NQstrategyB
20240424,1115,0,2024-04-24 11:15:00,TXFstrategyA
20240424,1115,0,2024-04-24 11:15:00,NQstrategyB
20240424,1130,0,2024-04-24 11:30:00,NQstrategyB
20240424,1145,0,2024-04-24 11:45:00,TXFstrategyA
20240424,1145,0,2024-04-24 11:45:00,NQstrategyB
20240424,1200,0,2024-04-24 12:00:00,NQstrategyB
20240424,1215,0,2024-04-24 12:15:00,TXFstrategyA
20240424,1215,0,2024-04-24 12:15:00,NQstrategyB
20240424,1230,0,2024-04-24 12:30:00,NQstrategyB
20240424,1245,0,2024-04-24 12:45:00,TXFstrategyA
20240424,1245,0,2024-04-24 12:45:00,NQstrategyB
20240424,1300,0,2024-04-24 13:00:00,NQstrategyB
20240424,1315,0,2024-04-24 13:15:00,TXFstrategyA
20240424,1315,0,2024-04-24 13:15:00,NQstrategyB
20240424,1330,0,2024-04-24 13:30:00,NQstrategyB
20240424,1345,0,2024-04-24 13:45:00,TXFstrategyA
20240424,1345,0,2024-04-24 13:45:00,NQstrategyB
20240424,1400,0,2024-04-24 14:00:00,NQstrategyB
20240424,1415,0,2024-04-24 14:15:00,NQstrategyB
20240424,1430,0,2024-04-24 14:30:00,NQstrategyB
20240424,1445,0,2024-04-24 14:45:00,NQstrategyB
20240424,1500,0,2024-04-24 15:00:00,NQstrategyB
20240424,1515,0,2024-04-24 15:15:00,NQstrategyB
20240425,845,0,2024-04-25 08:45:00,NQstrategyB
20240425,900,0,2024-04-25 09:00:00,NQstrategyB
20240425,915,0,2024-04-25 09:15:00,TXFstrategyA
20240425,915,0,2024-04-25 09:15:00,NQstrategyB
20240425,930,0,2024-04-25 09:30:00,NQstrategyB
20240425,945,0,2024-04-25 09:45:00,NQstrategyB
20240425,945,0,2024-04-25 09:45:00,TXFstrategyA
20240425,1000,0,2024-04-25 10:00:00,NQstrategyB
20240425,1015,0,2024-04-25 10:15:00,NQstrategyB
20240425,1015,0,2024-04-25 10:15:00,TXFstrategyA
20240425,1030,0,2024-04-25 10:30:00,NQstrategyB
20240425,1045,0,2024-04-25 10:45:00,NQstrategyB
20240425,1045,0,2024-04-25 10:45:00,TXFstrategyA
20240425,1100,0,2024-04-25 11:00:00,NQstrategyB
20240425,1115,0,2024-04-25 11:15:00,TXFstrategyA
20240425,1115,0,2024-04-25 11:15:00,NQstrategyB
20240425,1130,0,2024-04-25 11:30:00,NQstrategyB
20240425,1145,0,2024-04-25 11:45:00,TXFstrategyA
20240425,1145,0,2024-04-25 11:45:00,NQstrategyB
20240425,1200,0,2024-04-25 12:00:00,NQstrategyB
20240425,1215,0,2024-04-25 12:15:00,TXFstrategyA
20240425,1215,0,2024-04-25 12:15:00,NQstrategyB
20240425,1230,0,2024-04-25 12:30:00,NQstrategyB
20240425,1245,0,2024-04-25 12:45:00,NQstrategyB
20240425,1245,0,2024-04-25 12:45:00,TXFstrategyA
20240425,1300,0,2024-04-25 13:00:00,NQstrategyB
20240425,1315,0,2024-04-25 13:15:00,NQstrategyB
20240425,1315,0,2024-04-25 13:15:00,TXFstrategyA
20240425,1330,0,2024-04-25 13:30:00,NQstrategyB
20240425,1345,0,2024-04-25 13:45:00,TXFstrategyA
20240425,1345,0,2024-04-25 13:45:00,NQstrategyB
20240425,1400,0,2024-04-25 14:00:00,NQstrategyB
20240425,1415,0,2024-04-25 14:15:00,NQstrategyB
20240425,1430,0,2024-04-25 14:30:00,NQstrategyB
20240425,1445,0,2024-04-25 14:45:00,NQstrategyB
20240425,1500,0,2024-04-25 15:00:00,NQstrategyB
20240425,1515,0,2024-04-25 15:15:00,NQstrategyB
20240426,845,0,2024-04-26 08:45:00,NQstrategyB
20240426,900,0,2024-04-26 09:00:00,NQstrategyB
20240426,915,0,2024-04-26 09:15:00,TXFstrategyA
20240426,915,0,2024-04-26 09:15:00,NQstrategyB
20240426,930,0,2024-04-26 09:30:00,NQstrategyB
20240426,945,0,2024-04-26 09:45:00,TXFstrategyA
20240426,945,0,2024-04-26 09:45:00,NQstrategyB
20240426,1000,0,2024-04-26 10:00:00,NQstrategyB
20240426,1015,0,2024-04-26 10:15:00,TXFstrategyA
20240426,1015,0,2024-04-26 10:15:00,NQstrategyB
20240426,1030,0,2024-04-26 10:30:00,NQstrategyB
20240426,1045,0,2024-04-26 10:45:00,NQstrategyB
20240426,1045,0,2024-04-26 10:45:00,TXFstrategyA
20240426,1100,0,2024-04-26 11:00:00,NQstrategyB
20240426,1115,0,2024-04-26 11:15:00,NQstrategyB
20240426,1115,0,2024-04-26 11:15:00,TXFstrategyA
20240426,1130,0,2024-04-26 11:30:00,NQstrategyB
20240426,1145,0,2024-04-26 11:45:00,TXFstrategyA
20240426,1145,0,2024-04-26 11:45:00,NQstrategyB
20240426,1200,0,2024-04-26 12:00:00,NQstrategyB
20240426,1215,0,2024-04-26 12:15:00,NQstrategyB
20240426,1215,0,2024-04-26 12:15:00,TXFstrategyA
20240426,1230,0,2024-04-26 12:30:00,NQstrategyB
20240426,1245,0,2024-04-26 12:45:00,TXFstrategyA
20240426,1245,0,2024-04-26 12:45:00,NQstrategyB
20240426,1300,0,2024-04-26 13:00:00,NQstrategyB
20240426,1315,0,2024-04-26 13:15:00,TXFstrategyA
20240426,1315,0,2024-04-26 13:15:00,NQstrategyB
20240426,1330,0,2024-04-26 13:30:00,NQstrategyB
20240426,1345,0,2024-04-26 13:45:00,NQstrategyB
20240426,1345,0,2024-04-26 13:45:00,TXFstrategyA
20240426,1400,0,2024-04-26 14:00:00,NQstrategyB
20240426,1415,0,2024-04-26 14:15:00,NQstrategyB
20240426,1430,0,2024-04-26 14:30:00,NQstrategyB
20240426,1445,0,2024-04-26 14:45:00,NQstrategyB
20240426,1500,0,2024-04-26 15:00:00,NQstrategyB
20240426,1515,0,2024-04-26 15:15:00,NQstrategyB
20240429,845,0,2024-04-29 08:45:00,NQstrategyB
20240429,900,0,2024-04-29 09:00:00,NQstrategyB
20240429,915,0,2024-04-29 09:15:00,NQstrategyB
20240429,915,0,2024-04-29 09:15:00,TXFstrategyA
20240429,930,0,2024-04-29 09:30:00,NQstrategyB
20240429,945,0,2024-04-29 09:45:00,NQstrategyB
20240429,945,0,2024-04-29 09:45:00,TXFstrategyA
20240429,1000,0,2024-04-29 10:00:00,NQstrategyB
20240429,1015,0,2024-04-29 10:15:00,NQstrategyB
20240429,1015,0,2024-04-29 10:15:00,TXFstrategyA
20240429,1030,0,2024-04-29 10:30:00,NQstrategyB
20240429,1045,0,2024-04-29 10:45:00,NQstrategyB
20240429,1045,0,2024-04-29 10:45:00,TXFstrategyA
20240429,1100,0,2024-04-29 11:00:00,NQstrategyB
20240429,1115,0,2024-04-29 11:15:00,TXFstrategyA
20240429,1115,0,2024-04-29 11:15:00,NQstrategyB
20240429,1130,0,2024-04-29 11:30:00,NQstrategyB
20240429,1145,0,2024-04-29 11:45:00,TXFstrategyA
20240429,1145,0,2024-04-29 11:45:00,NQstrategyB
20240429,1200,0,2024-04-29 12:00:00,NQstrategyB
20240429,1215,0,2024-04-29 12:15:00,TXFstrategyA
20240429,1215,0,2024-04-29 12:15:00,NQstrategyB
20240429,1230,0,2024-04-29 12:30:00,NQstrategyB
20240429,1245,0,2024-04-29 12:45:00,NQstrategyB
20240429,1245,0,2024-04-29 12:45:00,TXFstrategyA
20240429,1300,0,2024-04-29 13:00:00,NQstrategyB
20240429,1315,0,2024-04-29 13:15:00,NQstrategyB
20240429,1315,0,2024-04-29 13:15:00,TXFstrategyA
20240429,1330,0,2024-04-29 13:30:00,NQstrategyB
20240429,1345,0,2024-04-29 13:45:00,NQstrategyB
20240429,1345,0,2024-04-29 13:45:00,TXFstrategyA
20240429,1400,0,2024-04-29 14:00:00,NQstrategyB
20240429,1415,0,2024-04-29 14:15:00,NQstrategyB
20240429,1430,0,2024-04-29 14:30:00,NQstrategyB
20240429,1445,0,2024-04-29 14:45:00,NQstrategyB
20240429,1500,0,2024-04-29 15:00:00,NQstrategyB
20240429,1515,0,2024-04-29 15:15:00,NQstrategyB
20240430,845,0,2024-04-30 08:45:00,NQstrategyB
20240430,900,0,2024-04-30 09:00:00,NQstrategyB
20240430,915,0,2024-04-30 09:15:00,TXFstrategyA
20240430,915,0,2024-04-30 09:15:00,NQstrategyB
20240430,930,0,2024-04-30 09:30:00,NQstrategyB
20240430,945,0,2024-04-30 09:45:00,NQstrategyB
20240430,945,0,2024-04-30 09:45:00,TXFstrategyA
20240430,1000,0,2024-04-30 10:00:00,NQstrategyB
20240430,1015,0,2024-04-30 10:15:00,NQstrategyB
20240430,1015,0,2024-04-30 10:15:00,TXFstrategyA
20240430,1030,0,2024-04-30 10:30:00,NQstrategyB
20240430,1045,0,2024-04-30 10:45:00,NQstrategyB
20240430,1045,0,2024-04-30 10:45:00,TXFstrategyA
20240430,1100,0,2024-04-30 11:00:00,NQstrategyB
20240430,1115,0,2024-04-30 11:15:00,TXFstrategyA
20240430,1115,0,2024-04-30 11:15:00,NQstrategyB
20240430,1130,0,2024-04-30 11:30:00,NQstrategyB
20240430,1145,0,2024-04-30 11:45:00,NQstrategyB
20240430,1145,4,2024-04-30 11:45:00,TXFstrategyA
20240430,1200,8,2024-04-30 12:00:00,NQstrategyB
20240430,1215,4,2024-04-30 12:15:00,TXFstrategyA
20240430,1215,8,2024-04-30 12:15:00,NQstrategyB
20240430,1230,8,2024-04-30 12:30:00,NQstrategyB
20240430,1245,8,2024-04-30 12:45:00,NQstrategyB
20240430,1245,4,2024-04-30 12:45:00,TXFstrategyA
20240430,1300,8,2024-04-30 13:00:00,NQstrategyB
20240430,1315,4,2024-04-30 13:15:00,TXFstrategyA
20240430,1315,8,2024-04-30 13:15:00,NQstrategyB
20240430,1330,8,2024-04-30 13:30:00,NQstrategyB
20240430,1345,4,2024-04-30 13:45:00,TXFstrategyA
20240430,1345,8,2024-04-30 13:45:00,NQstrategyB
20240430,1400,8,2024-04-30 14:00:00,NQstrategyB
20240430,1415,8,2024-04-30 14:15:00,NQstrategyB
20240430,1430,8,2024-04-30 14:30:00,NQstrategyB
20240430,1445,8,2024-04-30 14:45:00,NQstrategyB
20240430,1500,8,2024-04-30 15:00:00,NQstrategyB
20240430,1515,8,2024-04-30 15:15:00,NQstrategyB
20240501,845,8,2024-05-01 08:45:00,NQstrategyB
20240501,900,8,2024-05-01 09:00:00,NQstrategyB
20240501,915,8,2024-05-01 09:15:00,NQstrategyB
20240501,930,8,2024-05-01 09:30:00,NQstrategyB
20240501,945,8,2024-05-01 09:45:00,NQstrategyB
20240501,1000,8,2024-05-01 10:00:00,NQstrategyB
20240501,1015,8,2024-05-01 10:15:00,NQstrategyB
20240501,1030,8,2024-05-01 10:30:00,NQstrategyB
20240501,1045,8,2024-05-01 10:45:00,NQstrategyB
20240501,1100,8,2024-05-01 11:00:00,NQstrategyB
20240501,1115,8,2024-05-01 11:15:00,NQstrategyB
20240501,1130,8,2024-05-01 11:30:00,NQstrategyB
20240501,1145,8,2024-05-01 11:45:00,NQstrategyB
20240501,1200,8,2024-05-01 12:00:00,NQstrategyB
20240501,1215,8,2024-05-01 12:15:00,NQstrategyB
20240501,1230,8,2024-05-01 12:30:00,NQstrategyB
20240501,1245,8,2024-05-01 12:45:00,NQstrategyB
20240501,1300,8,2024-05-01 13:00:00,NQstrategyB
20240501,1315,8,2024-05-01 13:15:00,NQstrategyB
20240501,1330,8,2024-05-01 13:30:00,NQstrategyB
20240501,1345,6,2024-05-01 13:45:00,NQstrategyB
20240501,1400,6,2024-05-01 14:00:00,NQstrategyB
20240501,1415,6,2024-05-01 14:15:00,NQstrategyB
20240501,1430,0,2024-05-01 14:30:00,NQstrategyB
20240501,1445,0,2024-05-01 14:45:00,NQstrategyB
20240501,1500,0,2024-05-01 15:00:00,NQstrategyB
20240501,1515,0,2024-05-01 15:15:00,NQstrategyB
20240502,845,0,2024-05-02 08:45:00,NQstrategyB
20240502,900,0,2024-05-02 09:00:00,NQstrategyB
20240502,915,0,2024-05-02 09:15:00,NQstrategyB
20240502,915,0,2024-05-02 09:15:00,TXFstrategyA
20240502,930,0,2024-05-02 09:30:00,NQstrategyB
20240502,945,0,2024-05-02 09:45:00,TXFstrategyA
20240502,945,0,2024-05-02 09:45:00,NQstrategyB
20240502,1000,0,2024-05-02 10:00:00,NQstrategyB
20240502,1015,0,2024-05-02 10:15:00,TXFstrategyA
20240502,1015,0,2024-05-02 10:15:00,NQstrategyB
20240502,1030,0,2024-05-02 10:30:00,NQstrategyB
20240502,1045,0,2024-05-02 10:45:00,TXFstrategyA
20240502,1045,0,2024-05-02 10:45:00,NQstrategyB
20240502,1100,0,2024-05-02 11:00:00,NQstrategyB
20240502,1115,0,2024-05-02 11:15:00,TXFstrategyA
20240502,1115,0,2024-05-02 11:15:00,NQstrategyB
20240502,1130,0,2024-05-02 11:30:00,NQstrategyB
20240502,1145,0,2024-05-02 11:45:00,NQstrategyB
20240502,1145,0,2024-05-02 11:45:00,TXFstrategyA
20240502,1200,0,2024-05-02 12:00:00,NQstrategyB
20240502,1215,0,2024-05-02 12:15:00,TXFstrategyA
20240502,1215,0,2024-05-02 12:15:00,NQstrategyB
20240502,1230,0,2024-05-02 12:30:00,NQstrategyB
20240502,1245,0,2024-05-02 12:45:00,NQstrategyB
20240502,1245,0,2024-05-02 12:45:00,TXFstrategyA
20240502,1300,0,2024-05-02 13:00:00,NQstrategyB
20240502,1315,0,2024-05-02 13:15:00,NQstrategyB
20240502,1315,0,2024-05-02 13:15:00,TXFstrategyA
20240502,1330,0,2024-05-02 13:30:00,NQstrategyB
20240502,1345,0,2024-05-02 13:45:00,TXFstrategyA
20240502,1345,0,2024-05-02 13:45:00,NQstrategyB
20240502,1400,0,2024-05-02 14:00:00,NQstrategyB
20240502,1415,0,2024-05-02 14:15:00,NQstrategyB
20240502,1430,0,2024-05-02 14:30:00,NQstrategyB
20240502,1445,0,2024-05-02 14:45:00,NQstrategyB
20240502,1500,0,2024-05-02 15:00:00,NQstrategyB
20240502,1515,0,2024-05-02 15:15:00,NQstrategyB
20240503,845,0,2024-05-03 08:45:00,NQstrategyB
20240503,900,0,2024-05-03 09:00:00,NQstrategyB
20240503,915,0,2024-05-03 09:15:00,TXFstrategyA
20240503,915,0,2024-05-03 09:15:00,NQstrategyB
20240503,930,0,2024-05-03 09:30:00,NQstrategyB
20240503,945,0,2024-05-03 09:45:00,NQstrategyB
20240503,945,0,2024-05-03 09:45:00,TXFstrategyA
20240503,1000,0,2024-05-03 10:00:00,NQstrategyB
20240503,1015,0,2024-05-03 10:15:00,NQstrategyB
20240503,1015,0,2024-05-03 10:15:00,TXFstrategyA
20240503,1030,0,2024-05-03 10:30:00,NQstrategyB
20240503,1045,0,2024-05-03 10:45:00,TXFstrategyA
20240503,1045,0,2024-05-03 10:45:00,NQstrategyB
20240503,1100,0,2024-05-03 11:00:00,NQstrategyB
20240503,1115,0,2024-05-03 11:15:00,TXFstrategyA
20240503,1115,0,2024-05-03 11:15:00,NQstrategyB
20240503,1130,0,2024-05-03 11:30:00,NQstrategyB
20240503,1145,0,2024-05-03 11:45:00,NQstrategyB
20240503,1145,0,2024-05-03 11:45:00,TXFstrategyA
20240503,1200,0,2024-05-03 12:00:00,NQstrategyB
20240503,1215,0,2024-05-03 12:15:00,TXFstrategyA
20240503,1215,0,2024-05-03 12:15:00,NQstrategyB
20240503,1230,0,2024-05-03 12:30:00,NQstrategyB
20240503,1245,0,2024-05-03 12:45:00,NQstrategyB
20240503,1245,0,2024-05-03 12:45:00,TXFstrategyA
20240503,1300,0,2024-05-03 13:00:00,NQstrategyB
20240503,1315,0,2024-05-03 13:15:00,NQstrategyB
20240503,1315,0,2024-05-03 13:15:00,TXFstrategyA
20240503,1330,0,2024-05-03 13:30:00,NQstrategyB
20240503,1345,0,2024-05-03 13:45:00,TXFstrategyA
20240503,1345,0,2024-05-03 13:45:00,NQstrategyB
20240503,1400,0,2024-05-03 14:00:00,NQstrategyB
20240503,1415,0,2024-05-03 14:15:00,NQstrategyB
20240503,1430,0,2024-05-03 14:30:00,NQstrategyB
20240503,1445,0,2024-05-03 14:45:00,NQstrategyB
20240503,1500,0,2024-05-03 15:00:00,NQstrategyB
20240503,1515,0,2024-05-03 15:15:00,NQstrategyB
20240506,845,0,2024-05-06 08:45:00,NQstrategyB
20240506,900,0,2024-05-06 09:00:00,NQstrategyB
20240506,915,0,2024-05-06 09:15:00,TXFstrategyA
20240506,915,0,2024-05-06 09:15:00,NQstrategyB
20240506,930,0,2024-05-06 09:30:00,NQstrategyB
20240506,945,0,2024-05-06 09:45:00,TXFstrategyA
20240506,945,0,2024-05-06 09:45:00,NQstrategyB
20240506,1000,0,2024-05-06 10:00:00,NQstrategyB
20240506,1015,0,2024-05-06 10:15:00,NQstrategyB
20240506,1015,0,2024-05-06 10:15:00,TXFstrategyA
20240506,1030,0,2024-05-06 10:30:00,NQstrategyB
20240506,1045,0,2024-05-06 10:45:00,TXFstrategyA
20240506,1045,0,2024-05-06 10:45:00,NQstrategyB
20240506,1100,0,2024-05-06 11:00:00,NQstrategyB
20240506,1115,0,2024-05-06 11:15:00,NQstrategyB
20240506,1115,0,2024-05-06 11:15:00,TXFstrategyA
20240506,1130,0,2024-05-06 11:30:00,NQstrategyB
20240506,1145,0,2024-05-06 11:45:00,TXFstrategyA
20240506,1145,0,2024-05-06 11:45:00,NQstrategyB
20240506,1200,0,2024-05-06 12:00:00,NQstrategyB
20240506,1215,0,2024-05-06 12:15:00,TXFstrategyA
20240506,1215,0,2024-05-06 12:15:00,NQstrategyB
20240506,1230,0,2024-05-06 12:30:00,NQstrategyB
20240506,1245,0,2024-05-06 12:45:00,TXFstrategyA
20240506,1245,0,2024-05-06 12:45:00,NQstrategyB
20240506,1300,0,2024-05-06 13:00:00,NQstrategyB
20240506,1315,0,2024-05-06 13:15:00,TXFstrategyA
20240506,1315,0,2024-05-06 13:15:00,NQstrategyB
20240506,1330,0,2024-05-06 13:30:00,NQstrategyB
20240506,1345,0,2024-05-06 13:45:00,TXFstrategyA
20240506,1345,0,2024-05-06 13:45:00,NQstrategyB
